Year_Month,LTC_Home,LTC_Home_Number,City,PHU,1st_dose_percentage_staff_vaccination_rate,2nd_dose_percentage_staff_vaccination_rate
2021-10,Centennial Place Long-Term Care Home,2903,Millbrook,PETERBOROUGH,1,0.97
2021-10,Extendicare Lakefield,2843,Lakefield,PETERBOROUGH,1,0.99
2021-10,Extendicare Peterborough,2572,Peterborough,PETERBOROUGH,1,1
2021-10,Fairhaven,M520,Peterborough,PETERBOROUGH,1,0.92
2021-10,Pleasant Meadow Manor,2761,Norwood,PETERBOROUGH,1,1
2021-10,Riverview Manor Nursing Home,2722,Peterborough,PETERBOROUGH,0.92,0.9
2021-10,Springdale Country Manor,2413,Peterborough,PETERBOROUGH,1,1
2021-10,St. Joseph's at Fleming,2935,Peterborough,PETERBOROUGH,0.97,0.92
2021-10,Extendicare Kapuskasing,2610,Kapuskasing,PORCUPINE,0.99,0.96
2021-10,Extendicare Timmins,3044,Timmins,PORCUPINE,1,1
2021-10,Foyer Des Pionniers,2940,Hearst,PORCUPINE,0.97,0.91
2021-10,Golden Manor,M530,Timmins,PORCUPINE,1,0.99
2021-10,Hornepayne Community Hospital,2771,Hornepayne,PORCUPINE,1,0.95
2021-10,North Centennial Manor,3027,Kapuskasing,PORCUPINE,0.91,0.85
2021-10,Rosedale Centre,2766,Matheson,PORCUPINE,0.9,0.83
2021-10,Smooth Rock Falls Hospital,2763,Smooth Rock Falls,PORCUPINE,0.88,0.84
2021-10,South Centennial Manor,3028,Iroquois Falls,PORCUPINE,0.97,0.88
2021-10,Villa Minto,2815,Cochrane,PORCUPINE,0.98,0.95
2021-10,Bonnechere Manor,M506,Renfrew,RENFREW,0.99,0.97
2021-10,Caressant Care Cobden,2827,Cobden,RENFREW,0.86,0.82
2021-10,Groves Park Lodge,2646,Renfrew,RENFREW,0.96,0.91
2021-10,Marianhill Nursing Home,2702,Pembroke,RENFREW,0.95,0.9
2021-10,Miramichi Lodge,M621,Pembroke,RENFREW,0.93,0.9
2021-10,North Renfrew Long-Term Care Services,3036,Deep River,RENFREW,1,1
2021-10,The Four Seasons Lodge,2896,Deep River,RENFREW,0.94,0.94
2021-10,"The Grove, Arnprior and District Nursing Home",2699,Arnprior,RENFREW,0.94,0.93
2021-10,Valley Manor Nursing Home,2675,Barry's Bay,RENFREW,0.84,0.8
2021-10,Bay Haven Nursing Home,2657,Collingwood,SIMCOE-MUSKOKA,1,0.99
2021-10,Bob Rumball Home for The Deaf,2967,Barrie,SIMCOE-MUSKOKA,0.97,0.95
2021-10,Bradford Valley Care Community,2905,Bradford,SIMCOE-MUSKOKA,1,0.99
2021-10,Coleman Care Centre,2696,Barrie,SIMCOE-MUSKOKA,1,0.98
2021-10,Collingwood Nursing Home,2781,Collingwood,SIMCOE-MUSKOKA,0.91,0.83
2021-10,Creedan Valley Care Community,2633,Creemore,SIMCOE-MUSKOKA,1,1
2021-10,Fairvern Nursing Home,2708,Huntsville,SIMCOE-MUSKOKA,0.93,0.91
2021-10,Georgian Manor Home for the Aged,M527,Penetanguishene,SIMCOE-MUSKOKA,1,0.97
2021-10,Good Samaritan Nursing Home,2588,Alliston,SIMCOE-MUSKOKA,0.89,0.89
2021-10,Grove Park Home For Senior Citizens,2950,Barrie,SIMCOE-MUSKOKA,0.94,0.91
2021-10,Hillcrest Village Care Centre,2828,Midland,SIMCOE-MUSKOKA,0.97,0.97
2021-10,IOOF Seniors Home,2993,Barrie,SIMCOE-MUSKOKA,0.96,0.95
2021-10,Leacock Care Centre,2835,Orillia,SIMCOE-MUSKOKA,1,0.97
2021-10,Mill Creek Care Centre,2981,Barrie,SIMCOE-MUSKOKA,0.99,0.98
2021-10,Muskoka Landing,2840,Huntsville,SIMCOE-MUSKOKA,1,0.97
2021-10,Muskoka Shores Care Community,2819,Gravenhurst,SIMCOE-MUSKOKA,1,1
2021-10,Oak Terrace,2593,Orillia,SIMCOE-MUSKOKA,0.99,0.98
2021-10,Owen Hill Care Community,2584,Barrie,SIMCOE-MUSKOKA,1,1
2021-10,Roberta Place,2839,Barrie,SIMCOE-MUSKOKA,1,0.99
2021-10,Sara Vista,2710,Elmvale,SIMCOE-MUSKOKA,1,1
2021-10,Simcoe Manor Home for the Aged,M573,Beeton,SIMCOE-MUSKOKA,0.96,0.93
2021-10,Spencer House,2971,Orillia,SIMCOE-MUSKOKA,1,1
2021-10,Stayner Care Centre,2735,Stayner,SIMCOE-MUSKOKA,1,1
2021-10,Sunset Manor Home for Senior Citizens,M581,Collingwood,SIMCOE-MUSKOKA,1,0.93
2021-10,The Pines,M564,Bracebridge,SIMCOE-MUSKOKA,0.85,0.85
2021-10,The Villa Care Centre,1101,Midland,SIMCOE-MUSKOKA,1,0.99
2021-10,Trillium Manor Home for the Aged,M585,Orillia,SIMCOE-MUSKOKA,0.99,0.97
2021-10,Victoria Village Manor,2914,Barrie,SIMCOE-MUSKOKA,0.97,0.94
2021-10,Woods Park Care Centre,2821,Barrie,SIMCOE-MUSKOKA,0.99,0.99
2021-10,Bobier Villa,M603,Dutton,SOUTH WEST,0.98,0.97
2021-10,Caressant Care Courtland,2826,Courtland,SOUTH WEST,1,1
2021-10,Caressant Care on Bonnie Place,2730,St Thomas,SOUTH WEST,0.92,0.91
2021-10,Caressant Care on Mary Bucke,2627,St. Thomas,SOUTH WEST,1,0.99
2021-10,Caressant Care Woodstock Nursing Home,2636,Woodstock,SOUTH WEST,1,0.96
2021-10,Chartwell Aylmer Long Term Care Residence,2740,Aylmer,SOUTH WEST,1,1
2021-10,Elgin Manor,M518,St. Thomas,SOUTH WEST,0.98,0.93
2021-10,Extendicare Port Stanley,2669,Port Stanley,SOUTH WEST,1,1
2021-10,Maple Manor Nursing Home,1049,Tillsonburg,SOUTH WEST,1,0.98
2021-10,peopleCare Tavistock,2614,Tavistock,SOUTH WEST,0.94,0.93
2021-10,Secord Trails Care Community,2628,Ingersoll,SOUTH WEST,0.95,0.91
2021-10,Terrace Lodge,M583,Aylmer,SOUTH WEST,0.95,0.87
2021-10,The Maples Home for Seniors,2093,Tavistock,SOUTH WEST,1,0.96
2021-10,Valleyview Home,M628,St. Thomas,SOUTH WEST,0.99,0.96
2021-10,Woodingford Lodge - Ingersoll,M614,Ingersoll,SOUTH WEST,1,1
2021-10,Woodingford Lodge - Tillsonburg,M615,Tillsonburg,SOUTH WEST,1,0.98
2021-10,Woodingford Lodge - Woodstock,M632,Woodstock,SOUTH WEST,1,0.95
2021-10,Elizabeth Centre,2868,Val Caron,SUDBURY,1,0.98
2021-10,Espanola General Hospital (operating as Espanola Nursing Home-Eldcap),2755,Espanola,SUDBURY,1,0.96
2021-10,Espanola General Hospital (operating as Espanola Nursing Home-LTC),2932,Espanola,SUDBURY,1,0.96
2021-10,Extendicare Falconbridge,2590,Sudbury,SUDBURY,1,0.99
2021-10,Extendicare York,2604,Sudbury,SUDBURY,0.99,0.98
2021-10,Finlandia Hoivakoti Nursing Home,2829,Sudbury,SUDBURY,0.98,0.97
2021-10,Manitoulin Centennial Manor Home for the Aged,M553,Little Current,SUDBURY,0.95,0.95
2021-10,Manitoulin Lodge,2667,Gore Bay,SUDBURY,0.93,0.89
2021-10,Pioneer Manor,M566,Sudbury,SUDBURY,0.93,0.88
2021-10,St. Gabriel's Villa of Sudbury,3039,Chelmsford,SUDBURY,0.93,0.88
2021-10,"St. Joseph's Villa, Sudbury",2913,Sudbury,SUDBURY,0.95,0.91
2021-10,The Bignucolo Residence,2864,Chapleau,SUDBURY,1,0.95
2021-10,Wikwemikong Nursing Home,1856,Wikwemikong,SUDBURY,0.98,0.97
2021-10,Bethammi Nursing Home,2687,Thunder Bay,THUNDER BAY,0.99,0.9
2021-10,Geraldton District Hospital,2764,Geraldton,THUNDER BAY,1,0.89
2021-10,Hogarth Riverview Manor,2923,Thunder Bay,THUNDER BAY,0.92,0.89
2021-10,Nipigon District Memorial Hospital,2793,Nipigon,THUNDER BAY,1,1
2021-10,Pioneer Ridge,M599,Thunder Bay,THUNDER BAY,0.92,0.9
2021-10,Santé Manitouwadge Health,2810,Manitouwadge,THUNDER BAY,0.97,0.97
2021-10,Southbridge Lakehead,1159,Thunder Bay,THUNDER BAY,1,0.98
2021-10,Southbridge Pinewood,2962,Thunder Bay,THUNDER BAY,0.96,0.95
2021-10,Southbridge Roseview,2866,Thunder Bay,THUNDER BAY,1,0.99
2021-10,Wilkes Terrace,3040,Terrace Bay,THUNDER BAY,0.98,0.95
2021-10,Extendicare Kirkland Lake,2670,Kirkland Lake,TIMISKAMING,1,0.99
2021-10,Extendicare Tri-Town,2615,Haileybury,TIMISKAMING,0.97,0.95
2021-10,Northview Nursing Home,2585,Englehart,TIMISKAMING,0.92,0.81
2021-10,Teck Pioneer Residence,M619,Kirkland Lake,TIMISKAMING,0.94,0.82
2021-10,Temiskaming Lodge,2698,Haileybury,TIMISKAMING,1,0.96
2021-10,Altamont Care Community,956,Scarborough,TORONTO,1,0.97
2021-10,Apotex The Jewish Home for the Aged,2824,Toronto,TORONTO,0.96,0.95
2021-10,Belmont House,2985,Toronto,TORONTO,0.99,0.97
2021-10,Bendale Acres,M504,Scarborough,TORONTO,0.98,0.95
2021-10,Carefree Lodge,M596,North York,TORONTO,0.94,0.91
2021-10,Castleview Wychwood Towers,M510,Toronto,TORONTO,0.98,0.96
2021-10,Cedarvale Terrace,2591,Toronto,TORONTO,1,0.96
2021-10,Chartwell Gibson Long Term Care Residence,2556,North York,TORONTO,1,0.97
2021-10,Chartwell Trilogy Long Term Care Residence,2899,Scarborough,TORONTO,1,0.98
2021-10,Chartwell Westbury Long Term Care Residence,2943,Etobicoke,TORONTO,1,0.99
2021-10,Chartwell White Eagle Long Term Care Residence,2583,Toronto,TORONTO,1,0.97
2021-10,Cheltenham Care Community,922,North York,TORONTO,1,1
2021-10,Chester Village,2970,Toronto,TORONTO,0.99,0.97
2021-10,Copernicus Lodge,2937,Toronto,TORONTO,1,0.88
2021-10,Craiglee Nursing Home,2503,Scarborough,TORONTO,1,0.98
2021-10,Cummer Lodge,M512,North York,TORONTO,0.97,0.95
2021-10,Deerwood Creek Care Community,2837,Etobicoke,TORONTO,0.99,0.95
2021-10,Dom Lipa,2794,Etobicoke,TORONTO,0.99,0.98
2021-10,Downsview Long Term Care Centre,1041,North York,TORONTO,0.94,0.86
2021-10,Eatonville Care Centre,2468,Etobicoke,TORONTO,0.97,0.97
2021-10,Ehatare Nursing Home,2804,Scarborough,TORONTO,0.97,0.94
2021-10,Elm Grove Living Centre,2515,Toronto,TORONTO,1,0.99
2021-10,Extendicare Bayview,2460,North York,TORONTO,1,1
2021-10,Extendicare Guildwood,2164,Scarborough,TORONTO,0.99,0.98
2021-10,Extendicare Rouge Valley,2883,Toronto,TORONTO,1,0.99
2021-10,Extendicare Scarborough,2117,Scarborough,TORONTO,1,1
2021-10,Fairview Nursing Home,2723,Toronto,TORONTO,0.97,0.95
2021-10,Fieldstone Commons Care Community,2906,Scarborough,TORONTO,1,1
2021-10,Fountain View Care Community,2836,Toronto,TORONTO,1,0.99
2021-10,Fosterbrooke,2625,Newcastle,TORONTO,0.98,0.96
2021-10,Fudger House,M524,Toronto,TORONTO,0.99,0.98
2021-10,Garden Court Nursing Home,1133,Toronto,TORONTO,0.97,0.97
2021-10,Harmony Hills Care Community,2832,Toronto,TORONTO,1,0.99
2021-10,Harold and Grace Baker Centre,2732,Toronto,TORONTO,0.99,0.99
2021-10,Hawthorne Place Care Centre,2586,North York,TORONTO,0.99,0.98
2021-10,Hellenic Care for Seniors (Toronto),2798,Toronto,TORONTO,1,1
2021-10,Hellenic Home - Scarborough,2941,Scarborough,TORONTO,1,1
2021-10,Humber Valley Terrace,2716,Etobicoke,TORONTO,1,0.99
2021-10,Ina Grafton Gage Home,3034,Scarborough,TORONTO,1,0.98
2021-10,Isabel and Arthur Meighen Manor,3031,Toronto,TORONTO,0.97,0.95
2021-10,Ivan Franko Home (Etobicoke),C530,Toronto,TORONTO,0.98,0.92
2021-10,Kennedy Lodge,2654,Scarborough,TORONTO,1,0.99
2021-10,The Kensington Gardens,2852,Toronto,TORONTO,1,1
2021-10,Kipling Acres,M545,Etobicoke,TORONTO,0.99,0.98
2021-10,Labdara Lithuanian Nursing Home,2860,Etobicoke,TORONTO,0.83,0.71
2021-10,Lakeshore Lodge,M595,Toronto,TORONTO,1,0.97
2021-10,Lakeside Long Term Care Centre,2929,Toronto,TORONTO,1,0.99
2021-10,Main Street Terrace,2589,Toronto,TORONTO,1,0.99
2021-10,Maynard Nursing Home,2211,Toronto,TORONTO,1,1
2021-10,McCall Centre Long Term Care Interim Unit,7086,Etobicoke,TORONTO,0.98,0.96
2021-10,Midland Gardens Care Community,2789,Scarborough,TORONTO,0.99,0.98
2021-10,Mon Sheong Home for the Aged,3002,Toronto,TORONTO,1,1
2021-10,Mon Sheong Scarborough Long Term Care Centre,2944,Scarborough,TORONTO,1,1
2021-10,Nisbet Lodge,3003,Toronto,TORONTO,0.97,0.94
2021-10,Norfinch Care Community,2918,North York,TORONTO,0.98,0.98
2021-10,North Park Nursing Home,909,North York,TORONTO,1,1
2021-10,Norwood Nursing Home,2201,Toronto,TORONTO,1,0.96
2021-10,Providence Healthcare,3006,Toronto,TORONTO,0.98,0.95
2021-10,Rockcliffe Care Community,2131,Scarborough,TORONTO,1,0.99
2021-10,Rose of Sharon Korean Long Term Care,3038,Toronto,TORONTO,1,1
2021-10,Seniors' Health Centre,2744,North York,TORONTO,0.99,0.97
2021-10,Seven Oaks,M571,Scarborough,TORONTO,0.99,0.95
2021-10,Shepherd Lodge,2782,Toronto,TORONTO,0.98,0.94
2021-10,Sherbourne Place,2754,Toronto,TORONTO,1,0.99
2021-10,St. Clair O'Connor Community Nursing Home,2719,Toronto,TORONTO,0.97,0.96
2021-10,St. George Care Community,2594,Toronto,TORONTO,1,0.99
2021-10,Suomi-Koti Toronto Nursing Home,2792,Toronto,TORONTO,0.97,0.96
2021-10,Tendercare Living Centre,2649,Scarborough,TORONTO,1,1
2021-10,The Heritage Nursing Home,2582,Toronto,TORONTO,1,1
2021-10,The O'Neill Centre,2631,Toronto,TORONTO,1,0.98
2021-10,The Village of Humber Heights,2957,Etobicoke,TORONTO,0.99,0.97
2021-10,The Wexford,3021,Scarborough,TORONTO,1,1
2021-10,Thompson House,3017,North York,TORONTO,0.96,0.93
2021-10,Tony Stacey Centre for Veterans' Care,3001,Toronto,TORONTO,1,1
2021-10,True Davidson Acres,M586,Toronto,TORONTO,0.97,0.95
2021-10,Ukrainian Canadian Care Centre,2809,Etobicoke,TORONTO,0.91,0.8
2021-10,Valleyview Residence,2954,North York,TORONTO,0.95,0.92
2021-10,Villa Colombo Homes for the Aged,3020,Toronto,TORONTO,0.99,0.98
2021-10,Wellesley Central Place,2959,Toronto,TORONTO,1,1
2021-10,Wesburn Manor,M612,Etobicoke,TORONTO,0.95,0.92
2021-10,West Park Long Term Care Centre,2848,Toronto,TORONTO,1,0.96
2021-10,Weston Terrace Care Community,2874,Toronto,TORONTO,0.99,0.97
2021-10,Westside,2663,Etobicoke,TORONTO,1,0.99
2021-10,Yee Hong Centre - Scarborough Finch,2934,Scarborough,TORONTO,1,1
2021-10,Yee Hong Centre - Scarborough McNicoll,2801,Scarborough,TORONTO,1,1
2021-10,Barnswallow Place Care Community,2830,Elmira,WATERLOO,0.96,0.89
2021-10,Cambridge Country Manor,2651,Cambridge,WATERLOO,1,0.96
2021-10,Chartwell Elmira Long Term Care Residence,2471,Elmira,WATERLOO,1,1
2021-10,Chartwell Westmount Long Term Care Residence,2880,Kitchener,WATERLOO,1,0.99
2021-10,Columbia Forest,2856,Waterloo,WATERLOO,1,0.96
2021-10,Derbecker's Heritage House,2134,St. Jacobs,WATERLOO,0.94,0.91
2021-10,Fairview Mennonite Home,2992,Cambridge,WATERLOO,1,0.95
2021-10,Forest Heights,2707,Kitchener,WATERLOO,0.99,0.92
2021-10,Golden Years Nursing Home,1033,Cambridge,WATERLOO,0.99,0.98
2021-10,Lanark Heights Long Term Care Centre,2917,Kitchener,WATERLOO,0.98,0.97
2021-10,Nithview Home,3004,New Hamburg,WATERLOO,0.94,0.93
2021-10,Parkwood Mennonite Home,2952,Waterloo,WATERLOO,1,0.98
2021-10,peopleCare A.R. Goudie Kitchener,2990,Kitchener,WATERLOO,0.95,0.94
2021-10,peopleCare Hilltop Manor Cambridge,2606,Cambridge,WATERLOO,0.99,0.99
2021-10,Pinehaven Nursing Home,2805,Waterloo,WATERLOO,1,0.99
2021-10,Riverbend Place,2753,Cambridge,WATERLOO,1,1
2021-10,Saint Luke's Place,3014,Cambridge,WATERLOO,1,0.98
2021-10,St. Andrew's Terrace Long Term Care,2926,Cambridge,WATERLOO,0.98,0.96
2021-10,Stirling Heights,2863,Cambridge,WATERLOO,1,0.98
2021-10,Sunnyside Home,M578,Kitchener,WATERLOO,0.96,0.91
2021-10,The Village at University Gates,3048,Waterloo,WATERLOO,0.97,0.96
2021-10,The Village of Winston Park,2783,Kitchener,WATERLOO,0.96,0.96
2021-10,Trinity Village Care Centre,2580,Kitchener,WATERLOO,1,0.99
2021-10,Twin Oaks of Maryhill,2752,Maryhill,WATERLOO,1,0.98
2021-10,Avalon Retirement Centre,2715,Orangeville,WELLINGTON-DUFFERIN-GUELPH,0.93,0.91
2021-10,Caressant Care Arthur Nursing Home,2748,Arthur,WELLINGTON-DUFFERIN-GUELPH,0.97,0.96
2021-10,Caressant Care Fergus Nursing Home,2603,Fergus,WELLINGTON-DUFFERIN-GUELPH,1,0.88
2021-10,Caressant Care Harriston,2595,Harriston,WELLINGTON-DUFFERIN-GUELPH,0.96,0.88
2021-10,Dufferin Oaks,M516,Shelburne,WELLINGTON-DUFFERIN-GUELPH,0.95,0.91
2021-10,Eden House Nursing Home,2777,Guelph,WELLINGTON-DUFFERIN-GUELPH,0.91,0.9
2021-10,LaPointe-Fisher Nursing Home,2358,Guelph,WELLINGTON-DUFFERIN-GUELPH,1,0.94
2021-10,Morriston Park Nursing Home,2727,Puslinch,WELLINGTON-DUFFERIN-GUELPH,1,1
2021-10,Royal Terrace,2767,Palmerston,WELLINGTON-DUFFERIN-GUELPH,0.94,0.92
2021-10,Shelburne Long Term Care Home,2762,Shelburne,WELLINGTON-DUFFERIN-GUELPH,1,0.98
2021-10,"St. Joseph's Health Centre, Guelph",3011,Guelph,WELLINGTON-DUFFERIN-GUELPH,0.92,0.9
2021-10,Strathcona Long Term Care,3051,Mount Forest,WELLINGTON-DUFFERIN-GUELPH,0.84,0.82
2021-10,The Elliott Long Term Care Residence,M633,Guelph,WELLINGTON-DUFFERIN-GUELPH,1,1
2021-10,The Village of Riverside Glen,2915,Guelph,WELLINGTON-DUFFERIN-GUELPH,1,0.99
2021-10,Wellington Terrace Long-Term Care Home,M629,Fergus,WELLINGTON-DUFFERIN-GUELPH,1,0.99
2021-10,Banwell Gardens Care Centre,2263,Tecumseh,WINDSOR-ESSEX,0.95,0.93
2021-10,Berkshire Care Centre,2541,Windsor,WINDSOR-ESSEX,0.95,0.95
2021-10,Brouillette Manor,2301,Tecumseh,WINDSOR-ESSEX,1,0.99
2021-10,Chartwell Royal Oak Long Term Care Residence,2939,Kingsville,WINDSOR-ESSEX,0.87,0.86
2021-10,Chateau Park Long Term Care Home,2712,Windsor,WINDSOR-ESSEX,1,1
2021-10,Country Village Homes - Woodslee,2576,Woodslee,WINDSOR-ESSEX,0.99,0.98
2021-10,Extendicare Southwood Lakes,2842,Windsor,WINDSOR-ESSEX,1,1
2021-10,Extendicare Tecumseh,2904,Tecumseh,WINDSOR-ESSEX,0.99,0.99
2021-10,Franklin Gardens Long Term Care Home,2602,Leamington,WINDSOR-ESSEX,1,1
2021-10,Heron Terrace Long Term Care Community,2898,Windsor,WINDSOR-ESSEX,1,1
2021-10,Huron Lodge Long Term Care Home,M631,Windsor,WINDSOR-ESSEX,0.92,0.86
2021-10,Iler Lodge,2129,Essex,WINDSOR-ESSEX,1,0.96
2021-10,Leamington Mennonite Home Long Term Care Residence,3035,Leamington,WINDSOR-ESSEX,1,0.99
2021-10,Regency Park Long Term Care Home,2760,Windsor,WINDSOR-ESSEX,1,0.94
2021-10,Richmond Terrace,1149,Amherstburg,WINDSOR-ESSEX,0.93,0.93
2021-10,Riverside Place,2972,Windsor,WINDSOR-ESSEX,1,0.97
2021-10,Sun Parlor Home for Senior Citizens,M579,Leamington,WINDSOR-ESSEX,0.99,0.97
2021-10,The Village at St. Clair,3046,Windsor,WINDSOR-ESSEX,0.96,0.93
2021-10,The Village of Aspen Lake,3037,Windsor,WINDSOR-ESSEX,0.96,0.94
2021-10,Bethany Lodge,2986,Markham,YORK REGION,0.99,0.97
2021-10,Bloomington Cove Care Community,2697,Stouffville,YORK REGION,1,1
2021-10,Cedarvale Lodge Retirement and Care Community,2769,Keswick,YORK REGION,0.99,0.98
2021-10,Chartwell Aurora Long Term Care Residence,2630,Aurora,YORK REGION,0.93,0.9
2021-10,Chartwell Pine Grove Long Term Care Residence,2808,Woodbridge,YORK REGION,1,0.98
2021-10,Chartwell Woodhaven Long Term Care Residence,2888,Markham,YORK REGION,1,0.98
2021-10,Eagle Terrace,2240,Newmarket,YORK REGION,0.91,0.91
2021-10,Elginwood,2869,Richmond Hill,YORK REGION,1,1
2021-10,King City Lodge Nursing Home,2113,King City,YORK REGION,0.93,0.93
2021-10,Kristus Darzs Latvian Home,2997,Woodbridge,YORK REGION,1,0.97
2021-10,Langstaff Square Care Community,2907,Richmond Hill,YORK REGION,1,0.99
2021-10,Mackenzie Health Long Term Care Facility,2825,Richmond Hill,YORK REGION,0.98,0.94
2021-10,MacKenzie Place,2611,Newmarket,YORK REGION,0.99,0.98
2021-10,Mariann Home,2619,Richmond Hill,YORK REGION,1,1
2021-10,Markhaven,2924,Markham,YORK REGION,0.96,0.96
2021-10,Mon Sheong Richmond Hill Long Term Care Centre,2897,Richmond Hill,YORK REGION,0.99,0.97
2021-10,Mon Sheong Stouffville Long Term Care Centre,3055,Stouffville,YORK REGION,1,1
2021-10,Parkview Home Long-Term Care,2968,Stouffville,YORK REGION,0.98,0.97
2021-10,River Glen Haven Nursing Home,1021,Sutton West,YORK REGION,0.95,0.92
2021-10,Sherwood Court Long Term Care Centre,2894,Maple,YORK REGION,1,0.99
2021-10,Southlake Residential Care Village,2955,Newmarket,YORK REGION,0.91,0.88
2021-10,The Willows Estate Nursing Home,2174,Aurora,YORK REGION,1,0.99
2021-10,Union Villa,3018,Unionville,YORK REGION,0.99,0.98
2021-10,Villa Colombo Seniors Centre (Vaughan),2969,Vaughan,YORK REGION,0.99,0.99
2021-10,Villa Leonardo Gambin,2947,Woodbridge,YORK REGION,1,0.98
2021-10,Woodbridge Vista Care Community,2945,Woodbridge,YORK REGION,0.97,0.96
2021-10,Yee Hong Centre - Markham,2876,Markham,YORK REGION,1,0.99
2021-10,York Region Maple Health Centre,M605,Maple,YORK REGION,0.94,0.92
2021-10,York Region Newmarket Health Centre,M534,Newmarket,YORK REGION,0.95,0.93
2021-11,Algoma Manor Nursing Home,3041,Thessalon,ALGOMA,1,0.99
2021-11,Cedarwood Lodge,7093,Sault Ste. Marie,ALGOMA,1,1
2021-11,Extendicare Maple View of Sault Ste. Marie,3043,Sault Ste. Marie,ALGOMA,1,1
2021-11,Extendicare Van Daele,2609,Sault Ste. Marie,ALGOMA,0.98,0.98
2021-11,F. J. Davey Home,2936,Sault Ste. Marie,ALGOMA,1,0.91
2021-11,Lady Dunn Health Centre (Wawa),2875,Wawa,ALGOMA,1,1
2021-11,Mauno Kaihla Koti,2780,Sault Ste. Marie,ALGOMA,1,1
2021-11,North Shore Health Network - Eldcap Unit,2795,Blind River,ALGOMA,1,1
2021-11,North Shore Health Network - LTC Unit,2865,Blind River,ALGOMA,1,1
2021-11,Brierwood Gardens LTC,2678,Brantford,BRANT,0.99,0.99
2021-11,Fox Ridge Care Community,2570,Brantford,BRANT,0.99,0.99
2021-11,Hardy Terrace,2720,Brantford,BRANT,1,1
2021-11,Iroquois Lodge Nursing Home,2724,Ohsweken,BRANT,0.9,0.9
2021-11,John Noble Home,M544,Brantford,BRANT,0.97,0.94
2021-11,Park Lane Terrace,2779,Paris,BRANT,0.97,0.96
2021-11,St. Joseph's Lifecare Centre,2976,Brantford,BRANT,0.97,0.95
2021-11,Telfer Place,2742,Paris,BRANT,1,0.97
2021-11,Blenheim Community Village,2695,Blenheim,CHATHAM-KENT,0.99,0.99
2021-11,Copper Terrace,1115,Chatham,CHATHAM-KENT,1,1
2021-11,Fairfield Park,2823,Wallaceburg,CHATHAM-KENT,0.95,0.95
2021-11,Meadow Park Nursing Home (Chatham),2685,Chatham,CHATHAM-KENT,1,1
2021-11,Riverview Gardens,M626,Chatham,CHATHAM-KENT,1,0.96
2021-11,Tilbury Manor Nursing Home,1064,Tilbury,CHATHAM-KENT,1,1
2021-11,Village on the Ridge,2765,Ridgetown,CHATHAM-KENT,1,1
2021-11,Bay Ridges,2895,Pickering,DURHAM,1,1
2021-11,Bon Air Long Term Care Residence,2613,Cannington,DURHAM,0.98,0.98
2021-11,Chartwell Ballycliffe Long Term Care Residence,2658,Ajax,DURHAM,1,1
2021-11,Chartwell Wynfield Long Term Care Residence,2885,Oshawa,DURHAM,1,1
2021-11,Extendicare Oshawa,2439,Oshawa,DURHAM,1,1
2021-11,Fairview Lodge,M522,Whitby,DURHAM,1,0.97
2021-11,Glen Hill Strathaven,2605,Bowmanville,DURHAM,1,0.99
2021-11,Glen Hill Terrace,3053,Whitby,DURHAM,1,1
2021-11,Hillsdale Estates,M539,Oshawa,DURHAM,1,0.97
2021-11,Hillsdale Terraces,M630,Oshawa,DURHAM,1,0.99
2021-11,Lakeview Manor,M546,Beaverton,DURHAM,1,0.98
2021-11,Orchard Villa,2693,Pickering,DURHAM,1,1
2021-11,Port Perry Place,2629,Port Perry,DURHAM,1,1
2021-11,ReachView Village,2635,Uxbridge,DURHAM,0.99,0.99
2021-11,Sunnycrest Nursing Home,1013,Whitby,DURHAM,0.99,0.99
2021-11,The Village of Taunton Mills,2902,Whitby,DURHAM,1,1
2021-11,Thorntonview,2534,Oshawa,DURHAM,1,0.95
2021-11,Winbourne Park,2871,Ajax,DURHAM,1,1
2021-11,Caressant Care Bourget,1160,Bourget,EASTERN ONTARIO,1,1
2021-11,Centre d'Accueil Roger Seguin,2988,Clarence Creek,EASTERN ONTARIO,1,0.95
2021-11,Champlain Long Term Care Residence,925,L'orignal,EASTERN ONTARIO,1,1
2021-11,Dundas Manor Nursing Home,2674,Winchester,EASTERN ONTARIO,1,1
2021-11,Foyer St-Viateur Nursing Home,2746,Limoges,EASTERN ONTARIO,1,1
2021-11,Glen-Stor-Dun Lodge,M529,Cornwall,EASTERN ONTARIO,1,0.98
2021-11,Heartwood,2088,Cornwall,EASTERN ONTARIO,1,0.99
2021-11,Lancaster Long Term Care Residence,2680,Lancaster,EASTERN ONTARIO,1,1
2021-11,Maxville Manor,3000,Maxville,EASTERN ONTARIO,1,1
2021-11,Parisien Manor,1131,Cornwall,EASTERN ONTARIO,0.99,0.99
2021-11,Pinecrest (Plantagenet),2797,Plantagenet,EASTERN ONTARIO,1,1
2021-11,Residence Prescott et Russell,M567,Hawkesbury,EASTERN ONTARIO,0.99,0.95
2021-11,Sandfield Place,2778,Cornwall,EASTERN ONTARIO,1,1
2021-11,St. Jacques Nursing Home,2691,Embrun,EASTERN ONTARIO,0.99,0.98
2021-11,St. Joseph's Continuing Care Centre,3012,Cornwall,EASTERN ONTARIO,0.98,0.97
2021-11,The Palace,2642,Alexandria,EASTERN ONTARIO,1,1
2021-11,Tsiionkwanonhsote,2800,Akwesasne,EASTERN ONTARIO,0.97,0.95
