_id,LHIN,Home Name,Licensing Home Number,Address1,Address2,City,Postal,Phone,Fax,Email,Website,CCAC (no longer exist),Home Administrator Admin First Name,Admin Last Name,Licensee,Management Firm,Home Type (Sector),Licensed Beds,Approved Short Stay Beds (Beds are not operated as short stay under Covid Guidelines),Resident's Council,Family Council,Accreditation,Home Designated Under French Language Services Act,home_profile_link_EN,home_inspection_link_EN,home_inspection_link_FR,home_profile_link_FR,vaccine_data_home_name,1st_dose_percentage_staff_vaccination_rate,2nd_dose_percentage_staff_vaccination_rate,vaccine_data_date,wait_times_EN,wait_times_FR,placement_coordinator_EN,placement_coordinator_FR,hccss_phone_EN,hccss_tty_EN,hccss_phone_FR,hccss_tty_FR,hvac_designated_cooling_areas,hvac_resident_rooms,year_of_construction,hvac_rooms,hvac_date,latest_inspection_type,latest_inspection_link_EN,latest_inspection_datestamp,latest_inspection_date,latest_inspection_link_FR,x,y
0920,North East,Nipissing Manor Nursing Care Center,0920,1202 Highway 94,null,Corbeil,P0H1K0,705-752-1100 ,705-752-2570,admin@nipissingmanor.ca,http://www.nipissingmanor.ca,null,Wentworth,Graham,1895357 Ontario Inc.,null,For-Profit,120,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=0920&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=0920&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=0920&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=0920&tab=0,Nipissing Manor Nursing Care Center,1,0.98,2021-11-30,http://healthcareathome.ca/northeast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/northeast/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,310-2222,null,310-2272,null,Yes,Yes,7292,47,2021-12-06,Critical Incident Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28579&FacilityID=20356,2021-11-30,2021-10-20,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28579&FacilityID=20356,-79.3368509159999,46.248437826
1856,North East,Wikwemikong Nursing Home,1856,2281 Wikwemikong Way,P.O. Box 114,Wikwemikong,P0P2J0,705-859-3107 ,705-859-2245,wikynurse@manitoulin.net,0,null,Cheryl,Osawabine-Peltier,Wikwemikong Nursing Home Limited,null,Non-Profit,59,null,YES,NO,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=1856&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=1856&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=1856&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=1856&tab=0,Wikwemikong Nursing Home,0.98,0.97,2021-11-30,http://healthcareathome.ca/northeast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/northeast/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,310-2222,null,310-2272,null,Yes,Yes,1972,29,2021-12-06,Director’s Order(s),http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28315&FacilityID=20576,2021-11-30,2021-09-08,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28315&FacilityID=20576,-81.7235450429999,45.803043632
2585,North East,Northview Nursing Home,2585,77 River Road,P.O. Box 1139,Englehart,P0J1H0,705-544-8191 ,705-544-8255,tgemmill@conmedhealth.com,http://www.conmedhealth.com,null,Tracey,Gemmill,675412 Ontario Inc.,null,For-Profit,48,null,YES,NO,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2585&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2585&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2585&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2585&tab=0,Northview Nursing Home,1,0.96,2021-11-30,http://healthcareathome.ca/northeast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/northeast/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,310-2222,null,310-2272,null,Yes,Yes,1957,18,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28370&FacilityID=20367,2021-11-30,2021-09-15,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28370&FacilityID=20367,-79.8650294609999,47.8201447480001
2590,North East,Extendicare Falconbridge,2590,281 Falconbridge Road,null,Sudbury,P3A5K4,705-566-7980 ,705-566-2997,cnh_falconbridge@extendicare.com,http://www.extendicare.com,null,Laura,Halloran,Extendicare (Canada) Inc.,null,For-Profit,234,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2590&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2590&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2590&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2590&tab=0,Extendicare Falconbridge,0.96,0.96,2021-11-30,http://healthcareathome.ca/northeast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/northeast/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,310-2222,null,310-2272,null,Yes,No,1973,103,2021-12-06,Critical Incident Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28414&FacilityID=20144,2021-11-30,2021-09-10,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28414&FacilityID=20144,-80.937504766,46.507172886
2598,North East,Waters Edge Care Community,2598,401 William Street,null,North Bay,P1A1X5,705-476-2602 ,705-476-1624,denis.filiatrault@siennaliving.ca,http://www.leisureworld.ca,null,Denis,Filiatrault,2063414 Ontario Limited as General Partner of 2063414 Investment LP,null,For-Profit,148,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2598&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2598&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2598&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2598&tab=0,Waters Edge Care Community,1,1,2021-11-30,http://healthcareathome.ca/northeast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/northeast/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,310-2222,null,310-2272,null,Yes,Yes,1974,81,2021-12-06,Critical Incident Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=27717&FacilityID=20298,2021-11-30,2021-05-20,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=27717&FacilityID=20298,-79.4477607549999,46.2785564260001
2604,North East,Extendicare York,2604,333 York Street,null,Sudbury,P3E5J3,705-674-4221 ,705-674-4281,cnh_york@extendicare.com,http://www.extendicare.com/facilities/york/accountability.htm,null,Tracy,Lamirande,Extendicare (Canada) Inc.,null,For-Profit,288,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2604&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2604&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2604&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2604&tab=0,Extendicare York,1,1,2021-11-30,http://healthcareathome.ca/northeast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/northeast/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,310-2222,null,310-2272,null,Yes,No,1973,135,2021-12-06,Follow-Up Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28632&FacilityID=20175,2021-11-30,2021-10-26,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28632&FacilityID=20175,-81.0077141849999,46.4751436780001
2609,North East,Extendicare Van Daele,2609,39 Van Daele Street,null,Sault Ste. Marie,P6B4V3,705-949-7934 ,705-945-0968,MDeschene@extendicare.com,http://www.extendicare.com,null,Mary,Deschene,Extendicare (Canada) Inc.,null,For-Profit,100,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2609&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2609&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2609&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2609&tab=0,Extendicare Van Daele,0.98,0.98,2021-11-30,http://healthcareathome.ca/northeast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/northeast/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,310-2222,null,310-2272,null,Yes,No,1979,58,2021-12-06,Follow-Up Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28792&FacilityID=20173,2021-11-30,2021-11-25,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28792&FacilityID=20173,-84.324710556,46.529578902
2610,North East,Extendicare Kapuskasing,2610,45 Ontario Street,P.O. Box 460,Kapuskasing,P5N2Y5,705-335-8337 ,705-337-6051,cbrouzes@extendicare.com,http://www.extendicare.com,null,Claudette,Brouzes,Extendicare (Canada) Inc.,null,For-Profit,61,null,YES,YES,YES,YES,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2610&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2610&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2610&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2610&tab=0,Extendicare Kapuskasing,1,1,2021-11-30,http://healthcareathome.ca/northeast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/northeast/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,310-2222,null,310-2272,null,Yes,Yes,1974,30,2021-12-06,Complaints Inspection (En français),http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=27067&FacilityID=20150,2021-11-30,2021-02-16,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=27067&FacilityID=20150,-82.409826811,49.4166351430001
2615,North East,Extendicare Tri-Town,2615,143 Bruce Street,P.O. Box 999,Haileybury,P0J1K0,705-672-2151 ,705-672-5348,CNH_TriTown@extendicare.com,http://www.extendicare.com/facilities/tritown/accountability.htm,null,Carol,Johnson,Extendicare (Canada) Inc.,null,For-Profit,60,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2615&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2615&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2615&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2615&tab=0,Extendicare Tri-Town,0.98,0.98,2021-11-30,http://healthcareathome.ca/northeast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/northeast/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,310-2222,null,310-2272,null,Yes,Yes,1974,30,2021-12-06,Critical Incident Inspection (En français),http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28634&FacilityID=20172,2021-11-30,2021-10-15,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28634&FacilityID=20172,-79.6301440399999,47.4407208010001
2667,North East,Manitoulin Lodge,2667,3 Main Street,P.O. Box 648,Gore Bay,P0P1H0,705-282-2007 ,705-282-3422,jkalmokov@jarlette.com,http://www.jarlette.com,null,Jaime-Lynn,Kalmikov,584482 Ontario Inc.,null,For-Profit,62,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2667&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2667&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2667&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2667&tab=0,Manitoulin Lodge,1,1,2021-11-30,http://healthcareathome.ca/northeast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/northeast/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,310-2222,null,310-2272,null,Yes,Yes,1977,28,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=27562&FacilityID=20315,2021-11-30,2021-05-04,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=27562&FacilityID=20315,-82.465620593,45.9138896100001
2670,North East,Extendicare Kirkland Lake,2670,155 Government Road East,null,Kirkland Lake,P2N3P4,705-567-3268 ,705-567-4638,jkasner@extendicare.com,http://www.extendicarekirklandlake.com,null,Jennifer,Kasner,Extendicare (Canada) Inc.,null,For-Profit,100,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2670&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2670&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2670&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2670&tab=0,Extendicare Kirkland Lake,1,1,2021-11-30,http://healthcareathome.ca/northeast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/northeast/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,310-2222,null,310-2272,null,Yes,No,1977,54,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28749&FacilityID=20153,2021-11-30,2021-11-16,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28749&FacilityID=20153,-80.0184528509999,48.155747391
2698,North East,Temiskaming Lodge,2698,100 Bruce Street,P.O. Box 1180,Haileybury,P0J1K0,705-672-2123 ,705-672-5734,temlodge@nt.net,http://www.jarlette.com,null,Francine,Gosselin,Jarlette Ltd.,null,For-Profit,83,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2698&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2698&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2698&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2698&tab=0,Temiskaming Lodge,1,1,2021-11-30,http://healthcareathome.ca/northeast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/northeast/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,310-2222,null,310-2272,null,Yes,Yes,1981,39,2021-12-06,Follow-Up Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=26335&FacilityID=20489,2021-11-30,2020-10-28,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=26335&FacilityID=20489,-79.63082324,47.438790001
2755,North East,Espanola General Hospital (operating as Espanola Nursing Home-Eldcap),2755,825 Mckinnon Drive,null,Espanola,P5E1R4,705-869-1420 X3019,705-869-3091,sfieldinglevac@esphosp.on.ca,http://www.espanolaregionalhospital.ca/,null,Nicole,Haley,Espanola General Hospital,null,Non-Profit,30,null,YES,YES,YES,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2755&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2755&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2755&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2755&tab=0,Espanola General Hospital (operating as Espanola Nursing Home-Eldcap),1,1,2021-11-30,http://healthcareathome.ca/northeast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/northeast/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,310-2222,null,310-2272,null,Yes,Yes,1987,32,2021-12-06,Critical Incident Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=25328&FacilityID=20627,2021-11-30,2020-06-04,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=25328&FacilityID=20627,-81.78087981,46.2488948000001
2763,North East,Smooth Rock Falls Hospital,2763,107 Kelly Road,P.O. Box 219,Smooth Rock Falls,P0L2B0,705-338-2781 X3208,705-338-4410,mloubert@srthosp.ca,http://www.srfhosp.ca,null,Melonie,Loubert,Smooth Rock Falls Hospital,null,Non-Profit,20,null,YES,NO,YES,YES,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2763&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2763&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2763&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2763&tab=0,Smooth Rock Falls Hospital,1,1,2021-11-30,http://healthcareathome.ca/northeast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/northeast/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,310-2222,null,310-2272,null,Yes,Yes,1987,15,2021-12-06,Other Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28580&FacilityID=20450,2021-11-30,2021-10-19,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28580&FacilityID=20450,-81.611895325,49.2746341690001
2766,North East,Rosedale Centre,2766,507 - 8th Avenue,P.O. Box 70,Matheson,P0K1N0,705-273-2424 X1111,705-273-1617,Paul.Chatelain@micsgroup.com,http://www.micsgroup.com,null,Paul,Chatelain,Bingham Memorial Hospital,null,Non-Profit,20,null,YES,YES,NO,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2766&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2766&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2766&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2766&tab=0,Rosedale Centre,1,1,2021-11-30,http://healthcareathome.ca/northeast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/northeast/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,310-2222,null,310-2272,null,Yes,Yes,1989,12,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=27808&FacilityID=20428,2021-11-30,2021-06-08,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=27808&FacilityID=20428,-80.470166948,48.5392531250001
2771,North East,Hornepayne Community Hospital,2771,278 Front Street,P.O. Box 190,Hornepayne,P0M1Z0,807-868-2442 ,807-868-2697,Heather.jaremyberube@hornepaynehosptial.ca,Hornepayne.com,null,Alison,Morrison,Hornepayne Community Hospital,null,Non-Profit,12,null,NO,NO,YES,YES,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2771&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2771&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2771&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2771&tab=0,Hornepayne Community Hospital,1,1,2021-11-30,http://healthcareathome.ca/northeast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/northeast/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,310-2222,null,310-2272,null,Yes,No,1990,10,2021-12-06,Other Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28525&FacilityID=20248,2021-11-30,2021-10-15,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28525&FacilityID=20248,-84.7744385619999,49.21104467
2780,North East,Mauno Kaihla Koti,2780,723 North Street,null,Sault Ste. Marie,P6B6G8,705-945-9987 ,705-945-1217,pbelair@theofra.org,http://ontariofinnishresthome.ca/,null,Paul,Belair,The Ontario-Finnish Resthome Association,null,Non-Profit,63,null,YES,YES,NO,NO,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2780&tab=0,http://publicreporting.ltchomes.net/en-ca/homeprofile.aspx?Home=2780&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2780&tab=1,http://publicreporting.ltchomes.net/fr-ca/homeprofile.aspx?Home=2780&tab=0,Mauno Kaihla Koti,1,1,2021-11-30,http://healthcareathome.ca/northeast/en/Getting-care/Getting-Long-Term-Care/Wait-List,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Liste-d-attente,http://healthcareathome.ca/northeast/en/Getting-Care/Getting-Long-Term-Care/Eligibility-and-Admission,http://healthcareathome.ca/northeast/fr/Obtenir-des-soins/Soins-de-longue-duree/Admissibilite-et-admission,310-2222,null,310-2272,null,Yes,Yes,1991,63,2021-12-06,Complaints Inspection,http://publicreporting.ltchomes.net/en-ca/File.aspx?RecID=28729&FacilityID=20332,2021-11-30,2021-11-05,http://publicreporting.ltchomes.net/fr-ca/File.aspx?RecID=28729&FacilityID=20332,-84.336937362,46.5396691030001
